UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
DAY,1712361600,267,cadli,BTC-USD,67854.222053946,69646.2019804318,67504.2156284385,68912.5124964358,1712361600,1712447999,67854.2203312106,69646.2019804318,1712444964,67504.2156284385,1712371019,68912.5124964358,1329206,179183.425779861,12212854402.0412,102449.126167335,6985013497.23789,15381.174728771,1049667215.56394,11313.44230294,772270920.351956
DAY,1712448000,267,cadli,BTC-USD,68912.5124964358,70304.1590322485,68861.7550997398,69363.8330262167,1712448000,1712534399,68912.5126059,70304.1590322485,1712508115,68861.7550997398,1712449810,69363.8330262167,1302698,185234.800815511,12869109873.6188,106785.572240356,7419363778.77479,18092.4832636338,1257250087.96357,13691.89406692,951487687.043764
DAY,1712534400,267,cadli,BTC-USD,69363.8330262167,72745.3685809232,69088.049878829,71636.4603681044,1712534400,1712620799,69363.8328987184,72745.3685809232,1712578335,69088.049878829,1712536521,71636.4603681044,1692847,349887.334950723,24995940982.1537,212059.395308895,15140423034.5125,45232.1875204945,3235020698.95233,36453.7373146,2607088178.8684
DAY,1712620800,267,cadli,BTC-USD,71636.4603681044,71759.006735939,68270.1327627424,69138.8510101944,1712620800,1712707199,71636.459477472,71759.006735939,1712621888,68270.1327627424,1712682719,69138.8510101944,1660602,354676.36978335,24836760675.7708,227111.058944147,15897175816.9583,42001.4587375479,2934189857.29922,34541.1029799,2411926486.52209
DAY,1712707200,267,cadli,BTC-USD,69138.8510101944,71122.367367588,67519.786720281,70649.4714377113,1712707200,1712793599,69138.8504761401,71122.367367588,1712787925,67519.786720281,1712757017,70649.4714377113,1628205,372645.631285874,25747493619.1003,236405.430738219,16331488801.469,45277.8481475828,3126200632.59533,37143.94739385,2563999801.047
DAY,1712793600,267,cadli,BTC-USD,70649.4714377113,71281.0211714705,69605.316213687,70046.6207280579,1712793600,1712879999,70649.4718254438,71281.0211714705,1712820265,69605.316213687,1712847629,70046.6207280579,1568878,286821.060026801,20202299426.1405,174734.508867158,12304167501.6898,31673.0961619426,2229460357.94773,25173.95849362,1771838418.8717
DAY,1712880000,267,cadli,BTC-USD,70046.6207280579,71252.5774394957,65701.9067286587,67175.1628129427,1712880000,1712966399,70046.6198340693,71252.5774394957,1712897493,65701.9067286587,1712946967,67175.1628129427,1401066,426637.252849971,29340519256.1518,273561.618103665,18795265164.4458,58885.9256116291,4026029302.5586,49724.58577248,3394509534.26504
DAY,1712966400,267,cadli,BTC-USD,67175.1628129427,67948.7429301513,61610.9354267954,63987.1612972281,1712966400,1713052799,67175.1543898097,67948.7429301513,1712983759,61610.9354267954,1713041445,63987.1612972281,1376759,523783.834747695,34181528537.0688,328374.245259682,21441345426.1669,67276.6675937028,4367228248.90563,57484.80509354,3726516924.96776
DAY,1713052800,267,cadli,BTC-USD,63987.1612972281,65850.5522694493,62203.2399027476,65758.0929799621,1713052800,1713139199,63989.2150030635,65850.5522694493,1713138298,62203.2399027476,1713064487,65758.0929799621,1449332,495419.105950833,31781250053.894,296477.87055377,19020697325.9678,53654.0777374797,3441080160.93775,41640.90499835,2671138618.9088
DAY,1713139200,267,cadli,BTC-USD,65758.0929799621,66885.2477117334,62398.9263890495,63458.0411047539,1713139200,1713225599,65758.0867753235,66885.2477117334,1713172951,62398.9263890495,1713208025,63458.0411047539,1675556,439219.285669455,28502862149.1192,267768.226605484,17376458058.6948,52105.6046139627,3380133404.2763,41588.79839334,2697915277.58101
DAY,1713225600,267,cadli,BTC-USD,63458.0411047539,64346.2366990197,61738.4440515703,63834.4427488161,1713225600,1713311999,63458.0548752621,64346.2366990197,1713304201,61738.4440515703,1713263463,63834.4427488161,1752809,446062.619736151,28044841314.365,273507.352733089,17198565137.3509,46765.8342853934,2939438724.67204,36188.47185691,2275066290.987
DAY,1713312000,267,cadli,BTC-USD,63834.4427488161,64492.5976598832,59778.4168594316,61289.7515765013,1713312000,1713398399,63834.4424135657,64492.5976598832,1713330993,59778.4168594316,1713370033,61289.7515765013,1704340,453640.50629921,28129725681.4598,295914.984817886,18350875382.082,51640.6842242383,3190274873.588,42074.44737376,2597936991.76527
DAY,1713398400,267,cadli,BTC-USD,61289.7515765013,64137.2388222647,60844.1502329459,63506.721063307,1713398400,1713484799,61289.8465711782,64137.2388222647,1713453002,60844.1502329459,1713422553,63506.721063307,1730533,372362.355193587,23285235815.1698,226512.231295975,14164198038.9337,40760.5516919918,2554925079.88003,31911.6159897,2001556563.39067
DAY,1713484800,267,cadli,BTC-USD,63506.721063307,65478.5566207103,59662.3159646777,63850.7575570495,1713484800,1713571199,63506.7194871847,65478.5566207103,1713529335,59662.3159646777,1713493808,63850.7575570495,1809603,539470.48096393,34220997832.8387,331810.622420941,21044370729.2304,60693.6889911677,3850709915.97166,46866.47616059,2974602744.86227
DAY,1713571200,267,cadli,BTC-USD,63850.7575570495,65431.0162274845,63160.3389963412,64974.0940311797,1713571200,1713657599,63850.756363431,65431.0162274845,1713634304,63160.3389963412,1713575015,64974.0940311797,1432752,218491.940956706,14040492941.5953,130313.602950791,8376944193.42669,18507.0796163282,1190198598.51403,13747.44793806,884318782.263444
DAY,1713657600,267,cadli,BTC-USD,64974.0940311797,65719.9462915879,64274.6607745938,64961.3248959078,1713657600,1713743999,64974.0878496742,65719.9462915879,1713669159,64274.6607745938,1713717505,64961.3248959078,1223946,191393.890446841,12435101093.0736,119112.823518486,7738964044.76256,17276.5991986326,1122281142.73584,13364.43469631,868212561.017918
DAY,1713744000,267,cadli,BTC-USD,64961.3248959078,67251.5752771782,64544.3636046617,66852.6852209244,1713744000,1713830399,64961.2866176076,67251.5752771782,1713827536,64544.3636046617,1713751773,66852.6852209244,1590263,279528.740068886,18457360288.291,185644.730895707,12259588798.5525,29469.1357642172,1947639729.26316,23135.96946876,1529774345.31116
DAY,1713830400,267,cadli,BTC-USD,66852.6852209244,67209.4252833007,65854.4728910331,66425.0606584486,1713830400,1713916799,66852.6811710167,67209.4252833007,1713834878,65854.4728910331,1713876385,66425.0606584486,1434158,271608.48418474,18063383293.6233,158749.494087094,10558933426.5017,22351.8328414346,1486776874.2674,17772.40391749,1182393899.12346
DAY,1713916800,267,cadli,BTC-USD,66425.0606584486,67086.0378478388,63582.3150368636,64268.6760141898,1713916800,1714003199,66425.0604724419,67086.0378478388,1713935088,63582.3150368636,1713990173,64268.6760141898,1542525,379625.060271909,24836646929.0063,207327.445496632,13568924070.2426,35768.472118897,2334775533.38599,29080.26656289,1897642354.80189
DAY,1714003200,267,cadli,BTC-USD,64268.6760141898,65287.3090280782,62799.6511549388,64501.9230946703,1714003200,1714089599,64268.671337788,65287.3090280782,1714079895,62799.6511549388,1714051260,64501.9230946703,1612555,410308.341077011,26292742689.0936,239961.557503226,15374991549.3005,33451.9359361449,2143680374.53985,27066.60809772,1734584798.22492
DAY,1714089600,267,cadli,BTC-USD,64501.9230946703,64793.9948892559,63337.3311891017,63781.3608769704,1714089600,1714175999,64501.9230562589,64793.9948892559,1714141110,63337.3311891017,1714147736,63781.3608769704,1499060,289857.199150335,18589054020.3097,159640.404675091,10236947480.0957,25696.1758947202,1646561598.38058,20167.32537837,1292070694.69211
DAY,1714176000,267,cadli,BTC-USD,63781.3608769704,63930.8799002095,62486.0635139854,63439.213245318,1714176000,1714262399,63781.3240109138,63930.8799002095,1714176959,62486.0635139854,1714180714,63439.213245318,1333685,214222.774173196,13513526263.3409,113044.095607692,7129908222.47963,17047.6243977083,1074939510.90999,12796.47506892,806687110.033029
DAY,1714262400,267,cadli,BTC-USD,63439.213245318,64343.7037764016,62823.0538445704,63130.0914984904,1714262400,1714348799,63439.2129523102,64343.7037764016,1714274116,62823.0538445704,1714345698,63130.0914984904,1226324,177787.469291361,11312871964.0194,99868.518782661,6354478878.59095,13617.6423723028,866342039.010962,10176.24002555,647174413.010686
DAY,1714348800,267,cadli,BTC-USD,63130.0914984904,64198.5003241115,61827.8668160497,63860.582725379,1714348800,1714435199,63130.0910663619,64198.5003241115,1714432094,61827.8668160497,1714398611,63860.582725379,1628493,334902.940204388,21004724980.4223,180186.641380878,11299730623.6729,27716.3754533412,1738264633.83394,22081.3085163,1385076554.86036
DAY,1714435200,267,cadli,BTC-USD,63860.582725379,64736.3163952883,59175.9252049636,60654.2423132281,1714435200,1714521599,63860.5887839746,64736.3163952883,1714438446,59175.9252049636,1714507140,60654.2423132281,1789140,531389.985586959,32577745045.0609,263227.749326302,16148012312.3033,52852.4955847238,3232621001.52133,41755.89732666,2551663066.60061
DAY,1714521600,267,cadli,BTC-USD,60654.2423132281,60805.7699507729,56595.7967105739,58340.8647027734,1714521600,1714607999,60654.2415024611,60805.7699507729,1714522340,56595.7967105739,1714551718,58340.8647027734,1833865,731231.800881358,42395564755.2984,362724.443718985,21024281063.0128,68265.1606591107,3954484380.65317,52837.12535725,3059864469.33716
DAY,1714608000,267,cadli,BTC-USD,58340.8647027734,59621.5211155461,57001.1052803659,59125.370597207,1714608000,1714694399,58340.8652372617,59621.5211155461,1714685873,57001.1052803659,1714613835,59125.370597207,1716135,456380.040438808,26676470146.312,242509.59757624,14186071962.3073,40100.5442195578,2346131217.30369,30376.87634396,1777840253.24421
DAY,1714694400,267,cadli,BTC-USD,59125.370597207,63403.9421799567,58871.8865465366,62977.0583829764,1714694400,1714780799,59125.3217519891,63403.9421799567,1714779039,58871.8865465366,1714696399,62977.0583829764,1672616,453622.891833463,27669484450.6447,247579.730303883,15099825435.9106,45762.2382476302,2792012093.45411,36536.87950163,2230015239.22167
DAY,1714780800,267,cadli,BTC-USD,62977.0583829764,64574.8389847147,62650.5954345996,63908.7829565062,1714780800,1714867199,62977.057419728,64574.8389847147,1714820496,62650.5954345996,1714790206,63908.7829565062,1404836,246770.428536059,15683121938.2565,129671.093538432,8244776797.15345,21826.7425876928,1386117783.21712,16561.21666186,1051713785.66445
DAY,1714867200,267,cadli,BTC-USD,63908.7829565062,64618.8837218129,62926.7676607199,64085.5447834871,1714867200,1714953599,63908.7872595857,64618.8837218129,1714924624,62926.7676607199,1714872958,64085.5447834871,1318363,189411.754349293,12089419532.3876,111689.896204486,7127464611.58173,16940.1106756752,1081313153.04287,12840.37916818,819579898.366697
DAY,1714953600,267,cadli,BTC-USD,64085.5447834871,65524.5208160087,62776.948854133,63211.4990057562,1714953600,1715039999,64085.5463289641,65524.5208160087,1714985112,62776.948854133,1715022995,63211.4990057562,1524407,360870.821185506,23084193755.7125,201549.68027335,12893428952.4629,32773.9010071867,2093606936.87471,25336.92684859,1617738082.6788
DAY,1715040000,267,cadli,BTC-USD,63211.4990057562,64428.4557342638,62307.3141457841,62349.9854720994,1715040000,1715126399,63211.4982258359,64428.4557342638,1715071080,62307.3141457841,1715124043,62349.9854720994,1570471,325175.064510752,20650993987.3187,192882.658473357,12249345302.1878,27773.2033007703,1762129465.69625,22096.40084277,1401829936.644
DAY,1715126400,267,cadli,BTC-USD,62349.9854720994,63029.7297339518,60893.2695197415,61216.3031950455,1715126400,1715212799,62349.9791853251,63029.7297339518,1715142120,60893.2695197415,1715210951,61216.3031950455,1621079,331352.855776325,20615295448.6395,198104.606166783,12328599993.798,25316.4385707298,1573799021.90677,19755.372179,1228038142.70246
DAY,1715212800,267,cadli,BTC-USD,61216.3031950455,63440.0650773662,60671.3677715995,63104.1481486252,1715212800,1715299199,61216.3025163366,63440.0650773662,1715295166,60671.3677715995,1715252654,63104.1481486252,1558577,320817.067772286,19832895793.2286,174393.68182606,10780528874.3308,26053.7760029803,1611435394.10146,19575.10481292,1210872971.7159
DAY,1715299200,267,cadli,BTC-USD,63104.1481486252,63486.0739203564,60253.5834168099,60826.0870121601,1715299200,1715385599,63104.1556888028,63486.0739203564,1715342687,60253.5834168099,1715363497,60826.0870121601,1568336,361826.364955444,22371315903.8082,193684.399693463,11969735418.7707,34371.1720121487,2120416450.5435,26717.62354018,1647510822.03301
DAY,1715385600,267,cadli,BTC-USD,60826.0870121601,61520.3825787571,60532.6813502319,60843.8262660571,1715385600,1715471999,60825.9351276885,61520.3825787571,1715440731,60532.6813502319,1715426275,60843.8262660571,1277733,155228.045740829,9464215063.22061,83069.7954595479,5065368941.94678,11657.5124932808,710336080.528656,8605.18559846,524337168.616988
DAY,1715472000,267,cadli,BTC-USD,60843.8262660571,61855.86892634,60637.0322527017,61508.2565716394,1715472000,1715558399,60843.8258592223,61855.86892634,1715530927,60637.0322527017,1715499201,61508.2565716394,1169007,134044.182957056,8207102949.03869,79907.8024875951,4891991672.43,11419.0001888622,699092314.06501,8503.05862133,520513593.312418
DAY,1715558400,267,cadli,BTC-USD,61508.2565716394,63457.2302944801,60802.62671602,62953.4331861161,1715558400,1715644799,61508.2555385381,63457.2302944801,1715617703,60802.62671602,1715570496,62953.4331861161,1588889,344555.412240488,21505368561.1666,193743.641558961,12093137504.6953,29484.2467104574,1841557721.81405,22386.60223392,1398779701.31199
DAY,1715644800,267,cadli,BTC-USD,62953.4331861161,63119.5437313788,61158.3819687256,61586.5757521245,1715644800,1715731199,62953.5428243726,63119.5437313788,1715647099,61158.3819687256,1715708575,61586.5757521245,1512225,327989.572388102,20303485024.3036,178541.629026814,11053396790.6033,33854.5082299818,2098301834.89247,27255.14413926,1689881577.0378
DAY,1715731200,267,cadli,BTC-USD,61586.5757521245,66474.7768244411,61359.1562860448,66266.5724746397,1715731200,1715817599,61586.5749044478,66474.7768244411,1715816614,61359.1562860448,1715734079,66266.5724746397,1623672,444777.66937794,28536019915.4395,243626.1501389,15629851866.3671,50701.1367057296,3266205519.20925,41537.04564924,2678180993.15799
DAY,1715817600,267,cadli,BTC-USD,66266.5724746397,66710.5090744433,64647.9313406746,65279.0349400071,1715817600,1715903999,66266.7422009261,66710.5090744433,1715862620,64647.9313406746,1715881089,65279.0349400071,1553350,343173.683657019,22586333436.004,183722.816699197,12091727948.5221,32014.6364169624,2105705021.49136,25025.69494071,1645909982.65639
DAY,1715904000,267,cadli,BTC-USD,65279.0349400071,67474.2081785827,65148.8229720954,67073.7398627384,1715904000,1715990399,65279.2367407502,67474.2081785827,1715960009,65148.8229720954,1715909169,67073.7398627384,1471193,285596.616166893,18962679568.6836,159332.946787936,10582633950.8157,29972.3640342393,1992921957.67848,24005.01376754,1596453803.42341
DAY,1715990400,267,cadli,BTC-USD,67073.7398627384,67412.7180388794,66638.3789395906,66939.1887713577,1715990400,1716076799,67073.7333683486,67412.7180388794,1716030607,66638.3789395906,1716045142,66939.1887713577,1240681,150329.846190367,10074420618.2069,76947.8561638525,5157114410.7003,12543.3611208382,840357742.288134,8913.93034162,597007351.59514
DAY,1716076800,267,cadli,BTC-USD,66939.1887713577,67690.4067271077,65914.7540295511,66311.4564580935,1716076800,1716163199,66939.1849029227,67690.4067271077,1716115057,65914.7540295511,1716148289,66311.4564580935,1222034,157652.591292632,10543459189.1301,88134.2534530374,5894550128.01533,14359.108955826,960314159.080751,9933.95438775,664280935.400334
DAY,1716163200,267,cadli,BTC-USD,66311.4564580935,71486.0655639508,66117.5675448749,71424.8899121258,1716163200,1716249599,66311.4565203159,71486.0655639508,1716248249,66117.5675448749,1716168831,71424.8899121258,1455088,424348.896181729,29039989508.2734,230258.817851482,15757434494.2506,49611.912052216,3401240362.78723,39160.72003168,2686385503.18436
DAY,1716249600,267,cadli,BTC-USD,71424.8899121258,71906.2420411732,69215.379575234,70153.509713142,1716249600,1716335999,71424.8903449392,71906.2420411732,1716250747,69215.379575234,1716320057,70153.509713142,1501873,442529.59409314,31274576642.6821,241121.425965589,17033594286.4074,40354.6120355525,2851554054.81648,31449.23272051,2219361712.88364
DAY,1716336000,267,cadli,BTC-USD,70153.509713142,70625.1781165408,69017.1350644836,69149.4018051058,1716336000,1716422399,70153.5062824031,70625.1781165408,1716394503,69017.1350644836,1716420023,69149.4018051058,1462474,309445.387498208,21603894206.2977,173090.070869141,12083634903.2591,29879.6809252201,2085930447.88017,23260.68656959,1622721775.43566
DAY,1716422400,267,cadli,BTC-USD,69149.4018051058,70047.6200582745,66580.8944117543,67972.416456223,1716422400,1716508799,69149.4118828763,70047.6200582745,1716466146,66580.8944117543,1716494470,67972.416456223,1390405,426835.615570986,29185523502.2132,224514.049386857,15360882964.1676,36927.864158968,2521597742.08114,28850.32513869,1968529200.71218
